precinct_id,election_id,cd_division_id,sldu_division_id,sldl_division_id,locality_id,locality_name,precinct_name,source_id,shape_id
OPPID:944977979,OPEID:385970256,OPDID:518554019,,,,Dickenson County,Ridge,OPSRCID:961425548,OPSID:463095218
OPPID:153409532,OPEID:847144854,OPDID:518554019,,,,Dickenson County,West Dante,OPSRCID:961425548,OPSID:984796751
OPPID:323942988,OPEID:578230859,OPDID:518554019,,,,Dickenson County,West Dante,OPSRCID:961425548,OPSID:984796751
OPPID:869429331,OPEID:385970256,OPDID:518554019,,,,Dickenson County,West Dante,OPSRCID:961425548,OPSID:984796751
OPPID:452875698,OPEID:847144854,OPDID:518554019,,,,Dickenson County,Tarpon,OPSRCID:961425548,OPSID:187764260
OPPID:228726736,OPEID:578230859,OPDID:518554019,,,,Dickenson County,Tarpon,OPSRCID:961425548,OPSID:187764260
OPPID:820998172,OPEID:385970256,OPDID:518554019,,,,Dickenson County,Tarpon,OPSRCID:961425548,OPSID:187764260
OPPID:793032363,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,White Oak,OPSRCID:961425548,OPSID:981538705
OPPID:171157223,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,White Oak,OPSRCID:961425548,OPSID:981538705
OPPID:237830702,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,White Oak,OPSRCID:961425548,OPSID:981538705
OPPID:841703551,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Rocky Run,OPSRCID:961425548,OPSID:938648164
OPPID:415990095,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Rocky Run,OPSRCID:961425548,OPSID:938648164
OPPID:539870152,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Rocky Run,OPSRCID:961425548,OPSID:938648164
OPPID:465909873,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,McKenney,OPSRCID:961425548,OPSID:752230583
OPPID:349722387,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,McKenney,OPSRCID:961425548,OPSID:752230583
OPPID:129212885,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,McKenney,OPSRCID:961425548,OPSID:752230583
OPPID:852213461,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Cherry Hill,OPSRCID:961425548,OPSID:791544578
OPPID:840494127,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Cherry Hill,OPSRCID:961425548,OPSID:791544578
OPPID:296477847,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Cherry Hill,OPSRCID:961425548,OPSID:791544578
OPPID:922720236,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Little Zion,OPSRCID:961425548,OPSID:911242136
OPPID:912571222,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Little Zion,OPSRCID:961425548,OPSID:911242136
OPPID:641353394,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Little Zion,OPSRCID:961425548,OPSID:911242136
OPPID:716373965,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Dinwiddie,OPSRCID:961425548,OPSID:905134878
OPPID:788019532,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Dinwiddie,OPSRCID:961425548,OPSID:905134878
OPPID:492761054,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Dinwiddie,OPSRCID:961425548,OPSID:905134878
OPPID:415413299,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Church Road,OPSRCID:961425548,OPSID:424823225
OPPID:505891269,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Church Road,OPSRCID:961425548,OPSID:424823225
OPPID:551440330,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Church Road,OPSRCID:961425548,OPSID:424823225
OPPID:595470662,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Sutherland,OPSRCID:961425548,OPSID:665220084
OPPID:970464012,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Sutherland,OPSRCID:961425548,OPSID:665220084
OPPID:179677586,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Sutherland,OPSRCID:961425548,OPSID:665220084
OPPID:537774370,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Rohoic,OPSRCID:961425548,OPSID:313663146
OPPID:348686085,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Rohoic,OPSRCID:961425548,OPSID:313663146
OPPID:752682639,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Rohoic,OPSRCID:961425548,OPSID:313663146
OPPID:763067561,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Chesdin,OPSRCID:961425548,OPSID:145336978
OPPID:358512311,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Chesdin,OPSRCID:961425548,OPSID:145336978
OPPID:776188854,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Chesdin,OPSRCID:961425548,OPSID:145336978
OPPID:361450909,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Reams,OPSRCID:961425548,OPSID:341113757
OPPID:865739193,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Reams,OPSRCID:961425548,OPSID:341113757
OPPID:523783584,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Reams,OPSRCID:961425548,OPSID:341113757
OPPID:325645141,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,New Hope,OPSRCID:961425548,OPSID:507335200
OPPID:767732049,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,New Hope,OPSRCID:961425548,OPSID:507335200
OPPID:263190758,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,New Hope,OPSRCID:961425548,OPSID:507335200
OPPID:421322185,OPEID:847144854,OPDID:582637352,,,,Dinwiddie County,Edgehill,OPSRCID:961425548,OPSID:873187267
OPPID:898664313,OPEID:578230859,OPDID:582637352,,,,Dinwiddie County,Edgehill,OPSRCID:961425548,OPSID:873187267
OPPID:871784431,OPEID:385970256,OPDID:582637352,,,,Dinwiddie County,Edgehill,OPSRCID:961425548,OPSID:873187267
OPPID:101571128,OPEID:847144854,OPDID:582637352,,,,Emporia City,Precinct 5-1,OPSRCID:961425548,OPSID:486652586
OPPID:865220856,OPEID:578230859,OPDID:582637352,,,,Emporia City,Precinct 5-1,OPSRCID:961425548,OPSID:486652586
OPPID:856419958,OPEID:385970256,OPDID:582637352,,,,Emporia City,Precinct 5-1,OPSRCID:961425548,OPSID:486652586
OPPID:429920128,OPEID:847144854,OPDID:582637352,,,,Emporia City,Precinct 4-1,OPSRCID:961425548,OPSID:838123557
OPPID:577033466,OPEID:578230859,OPDID:582637352,,,,Emporia City,Precinct 4-1,OPSRCID:961425548,OPSID:838123557
OPPID:634627572,OPEID:385970256,OPDID:582637352,,,,Emporia City,Precinct 4-1,OPSRCID:961425548,OPSID:838123557
OPPID:825045702,OPEID:847144854,OPDID:582637352,,,,Emporia City,Precinct 1-1,OPSRCID:961425548,OPSID:283477146
OPPID:257181227,OPEID:578230859,OPDID:582637352,,,,Emporia City,Precinct 1-1,OPSRCID:961425548,OPSID:283477146
OPPID:133486662,OPEID:385970256,OPDID:582637352,,,,Emporia City,Precinct 1-1,OPSRCID:961425548,OPSID:283477146
OPPID:569217021,OPEID:847144854,OPDID:582637352,,,,Emporia City,Precinct 2-1,OPSRCID:961425548,OPSID:498099790
OPPID:694740741,OPEID:578230859,OPDID:582637352,,,,Emporia City,Precinct 2-1,OPSRCID:961425548,OPSID:498099790
OPPID:467105450,OPEID:385970256,OPDID:582637352,,,,Emporia City,Precinct 2-1,OPSRCID:961425548,OPSID:498099790
OPPID:651051737,OPEID:847144854,OPDID:582637352,,,,Emporia City,Precinct 3-1,OPSRCID:961425548,OPSID:960274493
OPPID:625805755,OPEID:578230859,OPDID:582637352,,,,Emporia City,Precinct 3-1,OPSRCID:961425548,OPSID:960274493
OPPID:441002404,OPEID:385970256,OPDID:582637352,,,,Emporia City,Precinct 3-1,OPSRCID:961425548,OPSID:960274493
OPPID:219740832,OPEID:847144854,OPDID:582637352,,,,Emporia City,District 6,OPSRCID:961425548,OPSID:748283159
OPPID:726648534,OPEID:578230859,OPDID:582637352,,,,Emporia City,District 6,OPSRCID:961425548,OPSID:748283159
OPPID:793444856,OPEID:385970256,OPDID:582637352,,,,Emporia City,District 6,OPSRCID:961425548,OPSID:748283159
OPPID:970161335,OPEID:847144854,OPDID:582637352,,,,Emporia City,District 7,OPSRCID:961425548,OPSID:413842669
OPPID:688466037,OPEID:578230859,OPDID:582637352,,,,Emporia City,District 7,OPSRCID:961425548,OPSID:413842669
OPPID:811536766,OPEID:385970256,OPDID:582637352,,,,Emporia City,District 7,OPSRCID:961425548,OPSID:413842669
OPPID:561208252,OPEID:847144854,OPDID:920096753,,,,Essex County,SOUTH,OPSRCID:961425548,OPSID:396484685
OPPID:112125750,OPEID:578230859,OPDID:920096753,,,,Essex County,SOUTH,OPSRCID:961425548,OPSID:396484685
OPPID:433638943,OPEID:385970256,OPDID:920096753,,,,Essex County,SOUTH,OPSRCID:961425548,OPSID:396484685
OPPID:192804415,OPEID:847144854,OPDID:920096753,,,,Essex County,CENTRAL,OPSRCID:961425548,OPSID:907726642
OPPID:785802561,OPEID:578230859,OPDID:920096753,,,,Essex County,CENTRAL,OPSRCID:961425548,OPSID:907726642
OPPID:628164208,OPEID:385970256,OPDID:920096753,,,,Essex County,CENTRAL,OPSRCID:961425548,OPSID:907726642
OPPID:638104540,OPEID:847144854,OPDID:920096753,,,,Essex County,NORTH,OPSRCID:961425548,OPSID:223443798
OPPID:336832778,OPEID:578230859,OPDID:920096753,,,,Essex County,NORTH,OPSRCID:961425548,OPSID:223443798
OPPID:750288969,OPEID:385970256,OPDID:920096753,,,,Essex County,NORTH,OPSRCID:961425548,OPSID:223443798
OPPID:790777253,OPEID:847144854,OPDID:920096753,,,,Essex County,GREATER TAPPAHANNOCK,OPSRCID:961425548,OPSID:903058627
OPPID:904638465,OPEID:578230859,OPDID:920096753,,,,Essex County,GREATER TAPPAHANNOCK,OPSRCID:961425548,OPSID:903058627
OPPID:384195800,OPEID:385970256,OPDID:920096753,,,,Essex County,GREATER TAPPAHANNOCK,OPSRCID:961425548,OPSID:903058627
OPPID:500221790,OPEID:847144854,OPDID:923729238,,,,Fairfax City,THREE,OPSRCID:961425548,OPSID:568981836
OPPID:942264149,OPEID:578230859,OPDID:923729238,,,,Fairfax City,THREE,OPSRCID:961425548,OPSID:568981836
OPPID:347558832,OPEID:385970256,OPDID:923729238,,,,Fairfax City,THREE,OPSRCID:961425548,OPSID:568981836
OPPID:210044377,OPEID:847144854,OPDID:923729238,,,,Fairfax City,FIVE,OPSRCID:961425548,OPSID:158207861
OPPID:740937681,OPEID:578230859,OPDID:923729238,,,,Fairfax City,FIVE,OPSRCID:961425548,OPSID:158207861
OPPID:653223069,OPEID:385970256,OPDID:923729238,,,,Fairfax City,FIVE,OPSRCID:961425548,OPSID:158207861
OPPID:649034695,OPEID:847144854,OPDID:923729238,,,,Fairfax City,FOUR,OPSRCID:961425548,OPSID:652091723
OPPID:275088480,OPEID:578230859,OPDID:923729238,,,,Fairfax City,FOUR,OPSRCID:961425548,OPSID:652091723
OPPID:239291080,OPEID:385970256,OPDID:923729238,,,,Fairfax City,FOUR,OPSRCID:961425548,OPSID:652091723
OPPID:151888650,OPEID:847144854,OPDID:923729238,,,,Fairfax City,TWO,OPSRCID:961425548,OPSID:413594050
OPPID:173342834,OPEID:578230859,OPDID:923729238,,,,Fairfax City,TWO,OPSRCID:961425548,OPSID:413594050
OPPID:334339481,OPEID:385970256,OPDID:923729238,,,,Fairfax City,TWO,OPSRCID:961425548,OPSID:413594050
OPPID:822023217,OPEID:847144854,OPDID:923729238,,,,Fairfax City,SIX,OPSRCID:961425548,OPSID:103404838
OPPID:166354342,OPEID:578230859,OPDID:923729238,,,,Fairfax City,SIX,OPSRCID:961425548,OPSID:103404838
OPPID:554129686,OPEID:385970256,OPDID:923729238,,,,Fairfax City,SIX,OPSRCID:961425548,OPSID:103404838
OPPID:868600878,OPEID:847144854,OPDID:923729238,,,,Fairfax City,ONE,OPSRCID:961425548,OPSID:885689555
OPPID:122590702,OPEID:578230859,OPDID:923729238,,,,Fairfax City,ONE,OPSRCID:961425548,OPSID:885689555
OPPID:171045842,OPEID:385970256,OPDID:923729238,,,,Fairfax City,ONE,OPSRCID:961425548,OPSID:885689555
OPPID:109623190,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Marshall,OPSRCID:961425548,OPSID:159070282
OPPID:137447314,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Marshall,OPSRCID:961425548,OPSID:159070282
OPPID:677615809,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Marshall,OPSRCID:961425548,OPSID:159070282
OPPID:457246127,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Timber Lane,OPSRCID:961425548,OPSID:464137928
OPPID:943047532,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Timber Lane,OPSRCID:961425548,OPSID:464137928
OPPID:120119666,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Timber Lane,OPSRCID:961425548,OPSID:464137928
OPPID:109448119,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Penderbrook,OPSRCID:961425548,OPSID:756612768
OPPID:700252879,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Penderbrook,OPSRCID:961425548,OPSID:756612768
OPPID:326945399,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Penderbrook,OPSRCID:961425548,OPSID:756612768
OPPID:314866248,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Shreve,OPSRCID:961425548,OPSID:603540462
OPPID:385897342,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Shreve,OPSRCID:961425548,OPSID:603540462
OPPID:417143753,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Shreve,OPSRCID:961425548,OPSID:603540462
OPPID:691272853,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Merrifield,OPSRCID:961425548,OPSID:724607009
OPPID:659974057,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Merrifield,OPSRCID:961425548,OPSID:724607009
OPPID:369916888,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Merrifield,OPSRCID:961425548,OPSID:724607009
OPPID:296145932,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Walnut Hill,OPSRCID:961425548,OPSID:350736490
OPPID:326289861,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Walnut Hill,OPSRCID:961425548,OPSID:350736490
OPPID:520319059,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Walnut Hill,OPSRCID:961425548,OPSID:350736490
OPPID:356185490,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Mantua,OPSRCID:961425548,OPSID:164179084
OPPID:696281222,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Mantua,OPSRCID:961425548,OPSID:164179084
OPPID:852210697,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Mantua,OPSRCID:961425548,OPSID:164179084
OPPID:137953431,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Pine Ridge,OPSRCID:961425548,OPSID:586011423
OPPID:455843364,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Pine Ridge,OPSRCID:961425548,OPSID:586011423
OPPID:450776684,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Pine Ridge,OPSRCID:961425548,OPSID:586011423
OPPID:228577917,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Ridgelea,OPSRCID:961425548,OPSID:536755402
OPPID:117170467,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Ridgelea,OPSRCID:961425548,OPSID:536755402
OPPID:704029627,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Ridgelea,OPSRCID:961425548,OPSID:536755402
OPPID:642898249,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Lynbrook,OPSRCID:961425548,OPSID:298693610
OPPID:787344089,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Lynbrook,OPSRCID:961425548,OPSID:298693610
OPPID:200584784,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Lynbrook,OPSRCID:961425548,OPSID:298693610
OPPID:298482547,OPEID:847144854,OPDID:752231581,,,,Fairfax County,Fountainhead,OPSRCID:961425548,OPSID:917640821
OPPID:334472811,OPEID:578230859,OPDID:752231581,,,,Fairfax County,Fountainhead,OPSRCID:961425548,OPSID:917640821
OPPID:341477022,OPEID:385970256,OPDID:752231581,,,,Fairfax County,Fountainhead,OPSRCID:961425548,OPSID:917640821
OPPID:426616690,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Edsall,OPSRCID:961425548,OPSID:289547223
OPPID:965475620,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Edsall,OPSRCID:961425548,OPSID:289547223
OPPID:204990716,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Edsall,OPSRCID:961425548,OPSID:289547223
OPPID:953474896,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Belvoir,OPSRCID:961425548,OPSID:163132274
OPPID:437003609,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Belvoir,OPSRCID:961425548,OPSID:163132274
OPPID:880047495,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Belvoir,OPSRCID:961425548,OPSID:163132274
OPPID:167451314,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Pioneer,OPSRCID:961425548,OPSID:257087173
OPPID:994399443,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Pioneer,OPSRCID:961425548,OPSID:257087173
OPPID:575855697,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Pioneer,OPSRCID:961425548,OPSID:257087173
OPPID:347967932,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Forestdale,OPSRCID:961425548,OPSID:261122144
OPPID:146285749,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Forestdale,OPSRCID:961425548,OPSID:261122144
OPPID:902741412,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Forestdale,OPSRCID:961425548,OPSID:261122144
OPPID:469714291,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Woodlawn,OPSRCID:961425548,OPSID:407340779
OPPID:162611219,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Woodlawn,OPSRCID:961425548,OPSID:407340779
OPPID:733013975,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Woodlawn,OPSRCID:961425548,OPSID:407340779
OPPID:575154122,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Weyanoke,OPSRCID:961425548,OPSID:195849102
OPPID:314994600,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Weyanoke,OPSRCID:961425548,OPSID:195849102
OPPID:951968020,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Weyanoke,OPSRCID:961425548,OPSID:195849102
OPPID:813788009,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Bren Mar,OPSRCID:961425548,OPSID:344606927
OPPID:298762740,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Bren Mar,OPSRCID:961425548,OPSID:344606927
OPPID:227983560,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Bren Mar,OPSRCID:961425548,OPSID:344606927
OPPID:317290771,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Van Dorn,OPSRCID:961425548,OPSID:161685675
OPPID:158030185,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Van Dorn,OPSRCID:961425548,OPSID:161685675
OPPID:901186338,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Van Dorn,OPSRCID:961425548,OPSID:161685675
OPPID:224484414,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Haycock,OPSRCID:961425548,OPSID:882073528
OPPID:193870197,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Haycock,OPSRCID:961425548,OPSID:882073528
OPPID:944259185,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Haycock,OPSRCID:961425548,OPSID:882073528
OPPID:897199088,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Fort Buffalo,OPSRCID:961425548,OPSID:971405828
OPPID:336047732,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Fort Buffalo,OPSRCID:961425548,OPSID:971405828
OPPID:407209785,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Fort Buffalo,OPSRCID:961425548,OPSID:971405828
OPPID:370717057,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Bristow,OPSRCID:961425548,OPSID:866703735
OPPID:666085188,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Bristow,OPSRCID:961425548,OPSID:866703735
OPPID:554025337,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Bristow,OPSRCID:961425548,OPSID:866703735
OPPID:875875922,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Poe,OPSRCID:961425548,OPSID:366974777
OPPID:134642142,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Poe,OPSRCID:961425548,OPSID:366974777
OPPID:877319283,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Poe,OPSRCID:961425548,OPSID:366974777
OPPID:921373081,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Baileys,OPSRCID:961425548,OPSID:370332959
OPPID:309163561,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Baileys,OPSRCID:961425548,OPSID:370332959
OPPID:449787930,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Baileys,OPSRCID:961425548,OPSID:370332959
OPPID:483581094,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Garfield,OPSRCID:961425548,OPSID:475728232
OPPID:587763071,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Garfield,OPSRCID:961425548,OPSID:475728232
OPPID:920818739,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Garfield,OPSRCID:961425548,OPSID:475728232
OPPID:760869009,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Rose Hill,OPSRCID:961425548,OPSID:808192828
OPPID:510651662,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Rose Hill,OPSRCID:961425548,OPSID:808192828
OPPID:828972847,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Rose Hill,OPSRCID:961425548,OPSID:808192828
OPPID:195969511,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Westgate,OPSRCID:961425548,OPSID:515037128
OPPID:557514837,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Westgate,OPSRCID:961425548,OPSID:515037128
OPPID:362524615,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Westgate,OPSRCID:961425548,OPSID:515037128
OPPID:991422681,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Hybla Valley,OPSRCID:961425548,OPSID:993367632
OPPID:625431409,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Hybla Valley,OPSRCID:961425548,OPSID:993367632
OPPID:469050504,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Hybla Valley,OPSRCID:961425548,OPSID:993367632
OPPID:749534880,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Fort Hunt,OPSRCID:961425548,OPSID:291792592
OPPID:796998819,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Fort Hunt,OPSRCID:961425548,OPSID:291792592
OPPID:222232882,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Fort Hunt,OPSRCID:961425548,OPSID:291792592
OPPID:177597888,OPEID:847144854,OPDID:130437866,,,,Fairfax County,Hollin Hall,OPSRCID:961425548,OPSID:357394285
OPPID:929912909,OPEID:578230859,OPDID:130437866,,,,Fairfax County,Hollin Hall,OPSRCID:961425548,OPSID:357394285
OPPID:956346156,OPEID:385970256,OPDID:130437866,,,,Fairfax County,Hollin Hall,OPSRCID:961425548,OPSID:357394285
OPPID:397339345,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Herndon #1,OPSRCID:961425548,OPSID:568787510
OPPID:671519367,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Herndon #1,OPSRCID:961425548,OPSID:568787510
OPPID:426215094,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Herndon #1,OPSRCID:961425548,OPSID:568787510
OPPID:910407799,OPEID:847144854,OPDID:752231581,,,,Fairfax County,Carson,OPSRCID:961425548,OPSID:459744402
OPPID:992914791,OPEID:578230859,OPDID:752231581,,,,Fairfax County,Carson,OPSRCID:961425548,OPSID:459744402
OPPID:497869213,OPEID:385970256,OPDID:752231581,,,,Fairfax County,Carson,OPSRCID:961425548,OPSID:459744402
OPPID:589993430,OPEID:847144854,OPDID:752231581,,,,Fairfax County,Stonecroft,OPSRCID:961425548,OPSID:539436110
OPPID:491237409,OPEID:578230859,OPDID:752231581,,,,Fairfax County,Stonecroft,OPSRCID:961425548,OPSID:539436110
OPPID:477832653,OPEID:385970256,OPDID:752231581,,,,Fairfax County,Stonecroft,OPSRCID:961425548,OPSID:539436110
OPPID:525255291,OPEID:847144854,OPDID:752231581,,,,Fairfax County,Kenmore,OPSRCID:961425548,OPSID:439185077
OPPID:606071020,OPEID:578230859,OPDID:752231581,,,,Fairfax County,Kenmore,OPSRCID:961425548,OPSID:439185077
OPPID:648937115,OPEID:385970256,OPDID:752231581,,,,Fairfax County,Kenmore,OPSRCID:961425548,OPSID:439185077
OPPID:497594408,OPEID:847144854,OPDID:752231581,,,,Fairfax County,Cooper,OPSRCID:961425548,OPSID:118372126
OPPID:236735273,OPEID:578230859,OPDID:752231581,,,,Fairfax County,Cooper,OPSRCID:961425548,OPSID:118372126
OPPID:424728993,OPEID:385970256,OPDID:752231581,,,,Fairfax County,Cooper,OPSRCID:961425548,OPSID:118372126
OPPID:424498509,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Westbriar,OPSRCID:961425548,OPSID:280405440
OPPID:708613150,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Westbriar,OPSRCID:961425548,OPSID:280405440
OPPID:236104617,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Westbriar,OPSRCID:961425548,OPSID:280405440
OPPID:863855439,OPEID:847144854,OPDID:752231581,,,,Fairfax County,Spring Hill,OPSRCID:961425548,OPSID:688978649
OPPID:880435212,OPEID:578230859,OPDID:752231581,,,,Fairfax County,Spring Hill,OPSRCID:961425548,OPSID:688978649
OPPID:260519206,OPEID:385970256,OPDID:752231581,,,,Fairfax County,Spring Hill,OPSRCID:961425548,OPSID:688978649
OPPID:591434378,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Wakefield,OPSRCID:961425548,OPSID:279240752
OPPID:792450400,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Wakefield,OPSRCID:961425548,OPSID:279240752
OPPID:773562759,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Wakefield,OPSRCID:961425548,OPSID:279240752
OPPID:245160276,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Canterbury,OPSRCID:961425548,OPSID:263463489
OPPID:272995679,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Canterbury,OPSRCID:961425548,OPSID:263463489
OPPID:185565253,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Canterbury,OPSRCID:961425548,OPSID:263463489
OPPID:757171149,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Kings Park,OPSRCID:961425548,OPSID:972581840
OPPID:372604843,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Kings Park,OPSRCID:961425548,OPSID:972581840
OPPID:352789292,OPEID:385970256,OPDID:923729238,,,,Fairfax County,Kings Park,OPSRCID:961425548,OPSID:972581840
OPPID:792625115,OPEID:847144854,OPDID:923729238,,,,Fairfax County,Danbury,OPSRCID:961425548,OPSID:482201184
OPPID:438457066,OPEID:578230859,OPDID:923729238,,,,Fairfax County,Danbury,OPSRCID:961425548,OPSID:482201184
